Date,Open,High,Low,Close,Adjusted_Close,Volume
,ROK,ROK,ROK,ROK,ROK,ROK
2015-01-02,111.93000030517578,112.58000183105469,109.94999694824219,111.04000091552734,89.36915588378906,712600
2015-01-05,109.66000366210938,109.93000030517578,107.08000183105469,107.30999755859375,86.36711883544922,1337500
2015-01-06,107.25,107.7699966430664,104.88999938964844,106.08000183105469,85.3771743774414,1059900
2015-01-07,107.18000030517578,107.55000305175781,105.91999816894531,106.26000213623047,85.52203369140625,1242100
2015-01-08,107.33999633789062,109.41000366210938,107.16999816894531,109.38999938964844,88.04118347167969,847400
2015-01-09,109.97000122070312,109.97000122070312,106.20999908447266,107.51000213623047,86.52808380126953,1123000
2015-01-12,107.23999786376953,107.27999877929688,105.18000030517578,106.0,85.31277465820312,667700
2015-01-13,106.44999694824219,107.08999633789062,103.26000213623047,104.4800033569336,84.08943939208984,912800
2015-01-14,103.0,105.0199966430664,102.5999984741211,104.87000274658203,84.4033203125,1799100
2015-01-15,105.43000030517578,106.30999755859375,104.30000305175781,104.80000305175781,84.34696197509766,1280600
2015-01-16,104.48999786376953,104.7699966430664,102.30999755859375,104.69000244140625,84.25843811035156,1392100
2015-01-20,105.38999938964844,106.01000213623047,104.22000122070312,105.44999694824219,84.87010955810547,1129800
2015-01-21,104.97000122070312,106.48999786376953,104.97000122070312,106.38999938964844,85.62666320800781,684400
2015-01-22,108.20999908447266,109.0199966430664,106.47000122070312,108.5199966430664,87.3409652709961,1806800
2015-01-23,108.25,108.8499984741211,106.7300033569336,106.86000061035156,86.00493621826172,1075600
2015-01-26,106.62000274658203,107.31999969482422,105.48999786376953,107.25,86.31884002685547,1158500
2015-01-27,107.7300033569336,108.26000213623047,104.69000244140625,107.23999786376953,86.31076049804688,3431300
2015-01-28,109.51000213623047,111.41999816894531,107.48999786376953,108.55999755859375,87.3731689453125,4328000
2015-01-29,108.77999877929688,110.11000061035156,106.81999969482422,110.0199966430664,88.5482177734375,1738600
2015-01-30,109.02999877929688,109.68000030517578,108.05000305175781,108.91999816894531,87.66290283203125,1349700
2015-02-02,109.37999725341797,112.16999816894531,108.94999694824219,111.88999938964844,90.05326843261719,1305000
2015-02-03,113.05000305175781,114.55000305175781,112.23999786376953,114.33000183105469,92.01707458496094,1484100
2015-02-04,113.7300033569336,113.7300033569336,111.80999755859375,112.0999984741211,90.22227478027344,1373800
