Date,Open,High,Low,Close,Adjusted_Close,Volume
,CINF,CINF,CINF,CINF,CINF,CINF
2015-01-02,52.0,52.310001373291016,51.2400016784668,51.61000061035156,37.8784065246582,386600
2015-01-05,51.29999923706055,51.470001220703125,50.720001220703125,50.869998931884766,37.33529281616211,605700
2015-01-06,50.869998931884766,51.099998474121094,50.119998931884766,50.47999954223633,37.04905700683594,576100
2015-01-07,50.790000915527344,51.189998626708984,50.470001220703125,51.16999816894531,37.555484771728516,490500
2015-01-08,51.66999816894531,52.38999938964844,51.27000045776367,52.2599983215332,38.35546112060547,550500
2015-01-09,52.40999984741211,52.470001220703125,51.4900016784668,51.689998626708984,37.93711471557617,484000
2015-01-12,51.810001373291016,52.060001373291016,51.15999984741211,51.38999938964844,37.71693420410156,427600
2015-01-13,51.5099983215332,52.279998779296875,51.04999923706055,51.36000061035156,37.69493103027344,539900
2015-01-14,50.83000183105469,51.900001525878906,50.33000183105469,50.91999816894531,37.37199020385742,461900
2015-01-15,50.810001373291016,51.29999923706055,50.599998474121094,50.90999984741211,37.36465072631836,634200
2015-01-16,50.880001068115234,51.7599983215332,50.720001220703125,51.75,37.98116683959961,531600
2015-01-20,51.970001220703125,52.04999923706055,50.91999816894531,51.36000061035156,37.69493103027344,496800
2015-01-21,51.369998931884766,51.5,50.84000015258789,51.25,37.61418914794922,511900
2015-01-22,51.529998779296875,52.59000015258789,51.15999984741211,52.540000915527344,38.56097412109375,477400
2015-01-23,52.54999923706055,52.58000183105469,52.0,52.04999923706055,38.20133590698242,430800
2015-01-26,52.130001068115234,52.4900016784668,51.61000061035156,52.4900016784668,38.52426528930664,503900
2015-01-27,52.029998779296875,52.4900016784668,51.95000076293945,52.20000076293945,38.311431884765625,409900
2015-01-28,52.439998626708984,52.5,51.310001373291016,51.31999969482422,37.66557312011719,675300
2015-01-29,51.459999084472656,52.040000915527344,51.130001068115234,51.900001525878906,38.09125518798828,626600
2015-01-30,51.43000030517578,51.77000045776367,50.38999938964844,50.5099983215332,37.07107925415039,1801900
2015-02-02,50.720001220703125,51.5,50.25,51.439998626708984,37.753639221191406,652400
2015-02-03,51.59000015258789,52.13999938964844,51.4900016784668,52.099998474121094,38.238037109375,675100
2015-02-04,51.849998474121094,52.70000076293945,51.7400016784668,52.470001220703125,38.50959777832031,716500
2015-02-05,52.560001373291016,52.63999938964844,51.310001373291016,51.88999938964844,38.08390808105469,941200
2015-02-06,52.119998931884766,52.5,51.7400016784668,51.939998626708984,38.12061309814453,708200
2015-02-09,51.630001068115234,51.77000045776367,51.279998779296875,51.619998931884766,37.8857421875,497900
2015-02-10,51.849998474121094,51.939998626708984,51.36000061035156,51.5099983215332,37.805015563964844,665700
2015-02-11,51.5099983215332,51.939998626708984,51.47999954223633,51.779998779296875,38.00318145751953,478400
2015-02-12,51.900001525878906,52.27000045776367,51.869998931884766,52.189998626708984,38.3040885925293,385900
2015-02-13,52.119998931884766,52.459999084472656,52.029998779296875,52.459999084472656,38.50224304199219,568000
2015-02-17,52.33000183105469,52.7599983215332,52.290000915527344,52.47999954223633,38.516929626464844,360600
2015-02-18,52.22999954223633,52.380001068115234,51.84000015258789,52.279998779296875,38.37015151977539,290100
2015-02-19,52.08000183105469,52.4900016784668,52.08000183105469,52.349998474121094,38.42152404785156,289300
2015-02-20,52.119998931884766,52.619998931884766,51.7400016784668,52.58000183105469,38.5903205871582,462600
2015-02-23,52.720001220703125,52.720001220703125,52.27000045776367,52.560001373291016,38.57563400268555,401000
2015-02-24,52.61000061035156,53.119998931884766,52.560001373291016,53.02000045776367,38.91325759887695,351500
2015-02-25,53.09000015258789,53.130001068115234,52.720001220703125,52.93000030517578,38.847206115722656,546400
2015-02-26,52.810001373291016,53.11000061035156,52.689998626708984,53.0099983215332,38.905921936035156,343800
2015-02-27,53.09000015258789,53.16999816894531,52.75,52.7599983215332,38.72242736816406,333400
2015-03-02,52.75,53.060001373291016,52.400001525878906,53.029998779296875,38.92060470581055,471900
2015-03-03,52.790000915527344,52.880001068115234,52.4900016784668,52.79999923706055,38.75178909301758,391100
2015-03-04,52.63999938964844,52.79999923706055,52.22999954223633,52.369998931884766,38.436214447021484,457000
2015-03-05,52.34000015258789,52.84000015258789,52.209999084472656,52.75,38.7150993347168,408100
2015-03-06,52.619998931884766,53.16999816894531,52.41999816894531,52.470001220703125,38.50959777832031,610400
2015-03-09,52.380001068115234,52.970001220703125,52.279998779296875,52.7400016784668,38.70777130126953,373300
2015-03-10,52.209999084472656,52.41999816894531,51.79999923706055,51.79999923706055,38.017860412597656,494800
2015-03-11,51.790000915527344,52.369998931884766,51.630001068115234,52.15999984741211,38.282073974609375,391300
